t,c,ch,h,l,mv,ra,se,va,vo
060245,1048.45,-15.93,1048.45,1048.45,17700,-1.5,1430,1608309000000,70500600
060240,1048.29,-16.09,1048.29,1048.29,146100,-1.51,1429,1607837000000,70482900
060235,1048.53,-15.85,1048.53,1048.53,28500,-1.49,1428,1605428000000,70336800
060325,1048.75,-15.63,1048.75,1048.75,35700,-1.47,1438,1613353000000,70725600
060320,1048.71,-15.67,1048.71,1048.71,101600,-1.47,1437,1612496000000,70689900
060315,1048.38,-16.0,1048.38,1048.38,18300,-1.5,1436,1610223000000,70588300
060310,1048.34,-16.04,1048.34,1048.34,12000,-1.51,1435,1609913000000,70570000
060305,1048.78,-15.6,1048.78,1048.78,10700,-1.47,1434,1609674000000,70558000
060355,1048.66,-15.72,1048.66,1048.66,23000,-1.48,1444,1618320000000,70929500
060350,1048.46,-15.92,1048.46,1048.46,28500,-1.5,1443,1617834000000,70906500
060345,1048.52,-15.86,1048.52,1048.52,18800,-1.49,1442,1617185000000,70878000
060340,1048.46,-15.92,1048.46,1048.46,35900,-1.5,1441,1616813000000,70859200
060335,1048.68,-15.7,1048.68,1048.68,69700,-1.48,1440,1615766000000,70823300
060330,1048.78,-15.6,1048.78,1048.78,28000,-1.47,1439,1613988000000,70753600
060425,1048.08,-16.3,1048.08,1048.08,20600,-1.53,1450,1623432000000,71190400
060420,1048.48,-15.9,1048.48,1048.48,32100,-1.49,1449,1623085000000,71169800
060415,1048.68,-15.7,1048.68,1048.68,97700,-1.48,1448,1622357000000,71137700
060410,1048.91,-15.47,1048.91,1048.91,3300,-1.45,1447,1620166000000,71040000
060405,1048.91,-15.47,1048.91,1048.91,8700,-1.45,1446,1620123000000,71036700
060400,1048.63,-15.75,1048.63,1048.63,98500,-1.48,1445,1619937000000,71028000
060450,1048.2,-16.18,1048.2,1048.2,19700,-1.52,1455,1626023000000,71297600
060445,1048.2,-16.18,1048.2,1048.2,3100,-1.52,1454,1625515000000,71277900
060440,1048.47,-15.91,1048.47,1048.47,9500,-1.49,1453,1625454000000,71274800
060435,1048.47,-15.91,1048.47,1048.47,19500,-1.49,1452,1625160000000,71265300
060430,1048.3,-16.08,1048.3,1048.3,55400,-1.51,1451,1624744000000,71245800
060520,1048.37,-16.01,1048.37,1048.37,41900,-1.5,1461,1638271000000,71819100
060515,1048.32,-16.06,1048.32,1048.32,60800,-1.51,1460,1637273000000,71777200
060510,1048.3,-16.08,1048.3,1048.3,25700,-1.51,1459,1635699000000,71716400
060505,1048.37,-16.01,1048.37,1048.37,96700,-1.5,1458,1634699000000,71690700
060500,1048.2,-16.18,1048.2,1048.2,83200,-1.52,1457,1632749000000,71594000
060455,1048.2,-16.18,1048.2,1048.2,213200,-1.52,1456,1630430000000,71510800
060550,1049.39,-14.99,1049.39,1049.39,34700,-1.41,1467,1644150000000,72041200
060545,1049.12,-15.26,1049.12,1049.12,57500,-1.43,1466,1643372000000,72006500
060540,1049.06,-15.32,1049.06,1049.06,14900,-1.44,1465,1641830000000,71949000
060535,1048.92,-15.46,1048.92,1048.92,21700,-1.45,1464,1641353000000,71934100
060530,1048.94,-15.44,1048.94,1048.94,49800,-1.45,1463,1640776000000,71912400
060525,1049.12,-15.26,1049.12,1049.12,43500,-1.43,1462,1639559000000,71862600
060615,1049.12,-15.26,1049.12,1049.12,46700,-1.43,1472,1648197000000,72187100
060610,1048.97,-15.41,1048.97,1048.97,34400,-1.45,1471,1646575000000,72140400
060605,1049.23,-15.15,1049.23,1049.23,19600,-1.42,1470,1645707000000,72106000
060600,1049.36,-15.02,1049.36,1049.36,18200,-1.41,1469,1645204000000,72086400
060555,1049.45,-14.93,1049.45,1049.45,27000,-1.4,1468,1644830000000,72068200
060645,1049.33,-15.05,1049.33,1049.33,64500,-1.41,1478,1655219000000,72449200
060640,1048.94,-15.44,1048.94,1048.94,10300,-1.45,1477,1653272000000,72384700
060635,1049.04,-15.34,1049.04,1049.04,38400,-1.44,1476,1653037000000,72374400
060630,1048.84,-15.54,1048.84,1048.84,32900,-1.46,1475,1651879000000,72336000
060625,1048.92,-15.46,1048.92,1048.92,28400,-1.45,1474,1651112000000,72303100
060620,1048.85,-15.53,1048.85,1048.85,87600,-1.46,1473,1650311000000,72274700
060715,1049.84,-14.54,1049.84,1049.84,12600,-1.37,1484,1663080000000,72723400
060710,1049.61,-14.77,1049.61,1049.61,173000,-1.39,1483,1662767000000,72710800
060705,1048.84,-15.54,1048.84,1048.84,18300,-1.46,1482,1657614000000,72537800
060700,1049.01,-15.37,1049.01,1049.01,5600,-1.44,1481,1657064000000,72519500
060655,1049.16,-15.22,1049.16,1049.16,50300,-1.43,1480,1656823000000,72513900
060650,1049.29,-15.09,1049.29,1049.29,14400,-1.42,1479,1655578000000,72463600
060740,1049.69,-14.69,1049.69,1049.69,33500,-1.38,1489,1666262000000,72878100
060735,1049.68,-14.7,1049.68,1049.68,9200,-1.38,1488,1665527000000,72844600
060730,1049.79,-14.59,1049.79,1049.79,92600,-1.37,1487,1665033000000,72835400
060725,1049.79,-14.59,1049.79,1049.79,14100,-1.37,1486,1663695000000,72742800
060720,1049.8,-14.58,1049.8,1049.8,5300,-1.37,1485,1663182000000,72728700
060810,1049.09,-15.29,1049.09,1049.09,6500,-1.44,1495,1671604000000,73048400
060805,1049.21,-15.17,1049.21,1049.21,20500,-1.43,1494,1671461000000,73041900
060800,1049.34,-15.04,1049.34,1049.34,3300,-1.41,1493,1670971000000,73021400
060755,1049.1,-15.28,1049.1,1049.1,17500,-1.44,1492,1670891000000,73018100
060750,1049.12,-15.26,1049.12,1049.12,114100,-1.43,1491,1670509000000,73000600
060745,1049.65,-14.73,1049.65,1049.65,8400,-1.38,1490,1666501000000,72886500
060840,1048.94,-15.44,1048.94,1048.94,21400,-1.45,1501,1675652000000,73205400
060835,1048.81,-15.57,1048.81,1048.81,27000,-1.46,1500,1674681000000,73184000
060830,1049.12,-15.26,1049.12,1049.12,49800,-1.43,1499,1674014000000,73157000
060825,1048.96,-15.42,1048.96,1048.96,19400,-1.45,1498,1672970000000,73107200
060820,1048.94,-15.44,1048.94,1048.94,3700,-1.45,1497,1672495000000,73087800
060815,1048.82,-15.56,1048.82,1048.82,35700,-1.46,1496,1672359000000,73084100
060905,1050.1,-14.28,1050.1,1050.1,52500,-1.34,1506,1686123000000,73623900
060900,1050.0,-14.38,1050.0,1050.0,59900,-1.35,1505,1685307000000,73571400
060855,1049.92,-14.46,1049.92,1049.92,195200,-1.36,1504,1683875000000,73511500
060850,1049.79,-14.59,1049.79,1049.79,33000,-1.37,1503,1678089000000,73316300
060845,1049.61,-14.77,1049.61,1049.61,77900,-1.39,1502,1677412000000,73283300
060935,1049.56,-14.82,1049.56,1049.56,23100,-1.39,1512,1692409000000,73905400
060930,1049.55,-14.83,1049.55,1049.55,111900,-1.39,1511,1692009000000,73882300
060925,1050.19,-14.19,1050.19,1050.19,17300,-1.33,1510,1689658000000,73770400
060920,1050.0,-14.38,1050.0,1050.0,7600,-1.35,1509,1689287000000,73753100
060915,1050.12,-14.26,1050.12,1050.12,36000,-1.34,1508,1689019000000,73745500
060910,1050.12,-14.26,1050.12,1050.12,85600,-1.34,1507,1688145000000,73709500
061005,1048.9,-15.48,1048.9,1048.9,31900,-1.45,1518,1696274000000,74053900
061000,1048.99,-15.39,1048.99,1048.99,21600,-1.45,1517,1695533000000,74022000
060955,1049.16,-15.22,1049.16,1049.16,5000,-1.43,1516,1694564000000,74000400
060950,1049.0,-15.38,1049.0,1049.0,18900,-1.44,1515,1694407000000,73995400
060945,1049.19,-15.19,1049.19,1049.19,47400,-1.43,1514,1693698000000,73976500
060940,1049.49,-14.89,1049.49,1049.49,23700,-1.4,1513,1692804000000,73929100
061030,1049.28,-15.1,1049.28,1049.28,21400,-1.42,1523,1699047000000,74213600
061025,1049.29,-15.09,1049.29,1049.29,82100,-1.42,1522,1698787000000,74192200
061020,1049.19,-15.19,1049.19,1049.19,19200,-1.43,1521,1697348000000,74110100
061015,1049.22,-15.16,1049.22,1049.22,20200,-1.42,1520,1696901000000,74090900
061010,1049.12,-15.26,1049.12,1049.12,16800,-1.43,1519,1696626000000,74070700
061100,1050.38,-14.0,1050.38,1050.38,81200,-1.32,1529,1707626000000,74576500
061055,1049.67,-14.71,1049.67,1049.67,85600,-1.38,1528,1705189000000,74495300
061050,1048.95,-15.43,1048.95,1048.95,17100,-1.45,1527,1702986000000,74409700
061045,1049.29,-15.09,1049.29,1049.29,131200,-1.42,1526,1702686000000,74392600
061040,1049.19,-15.19,1049.19,1049.19,29800,-1.43,1525,1699971000000,74261400
061035,1049.28,-15.1,1049.28,1049.28,18000,-1.42,1524,1699362000000,74231600
061130,1051.14,-13.24,1051.14,1051.14,81900,-1.24,1535,1716246000000,74883900
061125,1051.2,-13.18,1051.2,1051.2,91800,-1.24,1534,1714361000000,74802000
061120,1050.04,-14.34,1050.04,1050.04,4600,-1.35,1533,1711553000000,74710200
061115,1050.55,-13.83,1050.55,1050.55,92900,-1.3,1532,1711336000000,74705600
061110,1050.01,-14.37,1050.01,1050.01,24600,-1.35,1531,1708528000000,74612700
061105,1049.79,-14.59,1049.79,1049.79,11600,-1.37,1530,1708014000000,74588100
061155,1050.56,-13.82,1050.56,1050.56,17300,-1.3,1540,1718603000000,74976600
061150,1050.43,-13.95,1050.43,1050.43,33700,-1.31,1539,1718183000000,74959300
061145,1050.94,-13.44,1050.94,1050.94,21100,-1.26,1538,1717308000000,74925600
061140,1050.93,-13.45,1050.93,1050.93,14300,-1.26,1537,1716655000000,74904500
061135,1050.88,-13.5,1050.88,1050.88,6300,-1.27,1536,1716427000000,74890200
061225,1050.71,-13.67,1050.71,1050.71,166400,-1.28,1546,1729844000000,75411100
061220,1050.71,-13.67,1050.71,1050.71,70900,-1.28,1545,1726459000000,75244700
061215,1051.13,-13.25,1051.13,1051.13,34400,-1.24,1544,1724636000000,75173800
061210,1050.8,-13.58,1050.8,1050.8,51100,-1.28,1543,1723294000000,75139400
061205,1050.79,-13.59,1050.79,1050.79,65700,-1.28,1542,1721999000000,75088300
061200,1050.17,-14.21,1050.17,1050.17,46000,-1.34,1541,1719953000000,75022600
061255,1050.31,-14.07,1050.31,1050.31,9800,-1.32,1552,1736089000000,75702700
061250,1050.3,-14.08,1050.3,1050.3,6300,-1.32,1551,1735775000000,75692900
061245,1050.13,-14.25,1050.13,1050.13,50100,-1.34,1550,1735580000000,75686600
061240,1050.23,-14.15,1050.23,1050.23,67400,-1.33,1549,1734467000000,75636500
061235,1050.2,-14.18,1050.2,1050.2,53100,-1.33,1548,1732944000000,75569100
061230,1050.27,-14.11,1050.27,1050.27,104900,-1.33,1547,1731753000000,75516000
061320,1050.41,-13.97,1050.41,1050.41,181300,-1.31,1557,1744223000000,76091100
061315,1050.49,-13.89,1050.49,1050.49,48300,-1.3,1556,1740534000000,75909800
061310,1050.62,-13.76,1050.62,1050.62,132000,-1.29,1555,1739451000000,75861500
061305,1050.13,-14.25,1050.13,1050.13,14000,-1.34,1554,1736750000000,75729500
061300,1050.21,-14.17,1050.21,1050.21,12800,-1.33,1553,1736469000000,75715500
061350,1050.44,-13.94,1050.44,1050.44,1200,-1.31,1563,1751421000000,76383300
061345,1050.44,-13.94,1050.44,1050.44,8100,-1.31,1562,1751371000000,76382100
061340,1050.33,-14.05,1050.33,1050.33,2700,-1.32,1561,1751143000000,76374000
061335,1050.32,-14.06,1050.32,1050.32,194200,-1.32,1560,1751083000000,76371300
061330,1050.33,-14.05,1050.33,1050.33,23100,-1.32,1559,1746153000000,76177100
061325,1050.64,-13.74,1050.64,1050.64,62900,-1.29,1558,1745522000000,76154000
061420,1050.08,-14.3,1050.08,1050.08,21800,-1.34,1569,1754555000000,76509400
061415,1050.27,-14.11,1050.27,1050.27,17000,-1.33,1568,1754043000000,76487600
061410,1050.11,-14.27,1050.11,1050.11,5400,-1.34,1567,1753657000000,76470600
061405,1050.24,-14.14,1050.24,1050.24,41400,-1.33,1566,1753482000000,76465200
061400,1050.33,-14.05,1050.33,1050.33,26900,-1.32,1565,1752523000000,76423800
061355,1050.23,-14.15,1050.23,1050.23,13600,-1.33,1564,1751821000000,76396900
061445,1050.04,-14.34,1050.04,1050.04,12800,-1.35,1574,1756506000000,76576600
061440,1049.78,-14.6,1049.78,1049.78,27000,-1.37,1573,1756239000000,76563800
061435,1050.14,-14.24,1050.14,1050.14,16100,-1.34,1572,1755527000000,76536800
061430,1050.15,-14.23,1050.15,1050.15,4800,-1.34,1571,1755127000000,76520700
061425,1050.33,-14.05,1050.33,1050.33,6500,-1.32,1570,1754874000000,76515900
061515,1050.03,-14.35,1050.03,1050.03,82500,-1.35,1580,1765365000000,76935500
061510,1050.04,-14.34,1050.04,1050.04,112400,-1.35,1579,1763235000000,76853000
061505,1050.02,-14.36,1050.02,1050.02,13800,-1.35,1578,1760493000000,76740600
061500,1049.94,-14.44,1049.94,1049.94,117600,-1.36,1577,1760174000000,76726800
061455,1049.84,-14.54,1049.84,1049.84,2500,-1.37,1576,1757365000000,76609200
061450,1049.84,-14.54,1049.84,1049.84,30100,-1.37,1575,1757324000000,76606700
061545,1050.72,-13.66,1050.72,1050.72,37300,-1.28,1586,1769574000000,77081600
061540,1050.51,-13.87,1050.51,1050.51,38300,-1.3,1585,1768297000000,77044300
061535,1049.77,-14.61,1049.77,1049.77,29600,-1.37,1584,1767149000000,77006000
061530,1049.79,-14.59,1049.79,1049.79,12900,-1.37,1583,1766482000000,76976400
061525,1049.69,-14.69,1049.69,1049.69,12400,-1.38,1582,1766125000000,76963500
061520,1050.04,-14.34,1050.04,1050.04,15600,-1.35,1581,1765869000000,76951100
061610,1050.49,-13.89,1050.49,1050.49,11900,-1.3,1591,1771798000000,77170800
061605,1050.47,-13.91,1050.47,1050.47,10100,-1.31,1590,1771540000000,77158900
061600,1050.47,-13.91,1050.47,1050.47,28900,-1.31,1589,1771183000000,77148800
061555,1050.42,-13.96,1050.42,1050.42,31000,-1.31,1588,1770561000000,77119900
061550,1050.62,-13.76,1050.62,1050.62,7300,-1.29,1587,1769796000000,77088900
061640,1050.17,-14.21,1050.17,1050.17,94300,-1.34,1597,1775562000000,77335900
061635,1050.78,-13.6,1050.78,1050.78,4300,-1.28,1596,1773493000000,77241600
061630,1050.76,-13.62,1050.76,1050.76,41800,-1.28,1595,1773395000000,77237300
061625,1050.93,-13.45,1050.93,1050.93,4500,-1.26,1594,1772522000000,77195500
061620,1050.66,-13.72,1050.66,1050.66,12300,-1.29,1593,1772362000000,77191000
061615,1050.71,-13.67,1050.71,1050.71,7900,-1.28,1592,1772016000000,77178700
061710,1050.72,-13.66,1050.72,1050.72,4200,-1.28,1603,1777838000000,77418700
061705,1050.72,-13.66,1050.72,1050.72,30100,-1.28,1602,1777725000000,77414500
061700,1050.31,-14.07,1050.31,1050.31,2200,-1.32,1601,1776990000000,77384400
061655,1050.41,-13.97,1050.41,1050.41,8900,-1.31,1600,1776794000000,77382200
061650,1050.39,-13.99,1050.39,1050.39,10800,-1.31,1599,1776593000000,77373300
061645,1050.48,-13.9,1050.48,1050.48,26600,-1.31,1598,1776228000000,77362500
061735,1050.51,-13.87,1050.51,1050.51,16200,-1.3,1608,1781105000000,77544700
061730,1050.51,-13.87,1050.51,1050.51,20400,-1.3,1607,1780714000000,77528500
061725,1050.22,-14.16,1050.22,1050.22,30700,-1.33,1606,1780209000000,77508100
061720,1050.52,-13.86,1050.52,1050.52,33500,-1.3,1605,1779587000000,77477400
061715,1050.61,-13.77,1050.61,1050.61,25200,-1.29,1604,1778808000000,77443900
061805,1050.9,-13.48,1050.9,1050.9,79400,-1.27,1614,1787038000000,77824400
061800,1050.85,-13.53,1050.85,1050.85,46100,-1.27,1613,1785194000000,77745000
061755,1050.9,-13.48,1050.9,1050.9,90600,-1.27,1612,1784153000000,77698900
061750,1050.72,-13.66,1050.72,1050.72,14100,-1.28,1611,1782580000000,77608300
061745,1050.29,-14.09,1050.29,1050.29,37800,-1.32,1610,1782115000000,77594200
061740,1050.51,-13.87,1050.51,1050.51,11700,-1.3,1609,1781323000000,77556400
061835,1050.08,-14.3,1050.08,1050.08,59100,-1.34,1620,1796615000000,78224500
061830,1050.7,-13.68,1050.7,1050.7,16800,-1.29,1619,1794895000000,78165400
061825,1050.63,-13.75,1050.63,1050.63,173900,-1.29,1618,1794615000000,78148600
061820,1050.72,-13.66,1050.72,1050.72,110100,-1.28,1617,1790828000000,77974700
061815,1050.59,-13.79,1050.59,1050.59,37300,-1.3,1616,1788006000000,77864600
061810,1050.67,-13.71,1050.67,1050.67,2900,-1.29,1615,1787118000000,77827300
061900,1051.23,-13.15,1051.23,1051.23,205400,-1.24,1625,1805573000000,78547900
061855,1049.96,-14.42,1049.96,1049.96,7000,-1.35,1624,1799425000000,78342500
061850,1050.02,-14.36,1050.02,1050.02,15000,-1.35,1623,1799281000000,78335500
061845,1050.13,-14.25,1050.13,1050.13,40200,-1.34,1622,1798976000000,78320500
061840,1050.08,-14.3,1050.08,1050.08,55800,-1.34,1621,1797846000000,78280300
061930,1050.84,-13.54,1050.84,1050.84,41900,-1.27,1631,1808876000000,78686300
061925,1050.83,-13.55,1050.83,1050.83,9700,-1.27,1630,1807977000000,78644400
061920,1050.82,-13.56,1050.82,1050.82,22400,-1.27,1629,1807748000000,78634700
061915,1050.82,-13.56,1050.82,1050.82,27600,-1.27,1628,1807286000000,78612300
061910,1051.03,-13.35,1051.03,1051.03,15500,-1.25,1627,1806548000000,78584700
061905,1051.28,-13.1,1051.28,1051.28,21300,-1.23,1626,1806178000000,78569200
062000,1050.67,-13.71,1050.67,1050.67,65400,-1.29,1637,1812238000000,78818700
061955,1050.71,-13.67,1050.71,1050.71,12000,-1.28,1636,1810861000000,78753300
061950,1050.67,-13.71,1050.67,1050.67,5000,-1.29,1635,1810356000000,78741300
061945,1050.78,-13.6,1050.78,1050.78,11100,-1.28,1634,1810219000000,78736300
061940,1050.89,-13.49,1050.89,1050.89,28500,-1.27,1633,1809928000000,78725200
061935,1050.94,-13.44,1050.94,1050.94,10400,-1.26,1632,1809318000000,78696700
062020,1051.07,-13.31,1051.07,1051.07,47900,-1.25,1641,1816890000000,79039200
062015,1051.1,-13.28,1051.1,1051.1,138600,-1.25,1640,1815920000000,78991300
062010,1050.7,-13.68,1050.7,1050.7,14200,-1.29,1639,1813049000000,78852700
062005,1050.8,-13.58,1050.8,1050.8,19800,-1.28,1638,1812657000000,78838500
062000,1050.67,-13.71,1050.67,1050.67,65400,-1.29,1637,1812238000000,78818700
061955,1050.71,-13.67,1050.71,1050.71,12000,-1.28,1636,1810861000000,78753300
061950,1050.67,-13.71,1050.67,1050.67,5000,-1.29,1635,1810356000000,78741300
061945,1050.78,-13.6,1050.78,1050.78,11100,-1.28,1634,1810219000000,78736300
061940,1050.89,-13.49,1050.89,1050.89,28500,-1.27,1633,1809928000000,78725200
061935,1050.94,-13.44,1050.94,1050.94,10400,-1.26,1632,1809318000000,78696700
061930,1050.84,-13.54,1050.84,1050.84,41900,-1.27,1631,1808876000000,78686300
061925,1050.83,-13.55,1050.83,1050.83,9700,-1.27,1630,1807977000000,78644400
061920,1050.82,-13.56,1050.82,1050.82,22400,-1.27,1629,1807748000000,78634700
061915,1050.82,-13.56,1050.82,1050.82,27600,-1.27,1628,1807286000000,78612300
061910,1051.03,-13.35,1051.03,1051.03,15500,-1.25,1627,1806548000000,78584700
061905,1051.28,-13.1,1051.28,1051.28,21300,-1.23,1626,1806178000000,78569200
061900,1051.23,-13.15,1051.23,1051.23,205400,-1.24,1625,1805573000000,78547900
061855,1049.96,-14.42,1049.96,1049.96,7000,-1.35,1624,1799425000000,78342500
061850,1050.02,-14.36,1050.02,1050.02,15000,-1.35,1623,1799281000000,78335500
061845,1050.13,-14.25,1050.13,1050.13,40200,-1.34,1622,1798976000000,78320500
061840,1050.08,-14.3,1050.08,1050.08,55800,-1.34,1621,1797846000000,78280300
061835,1050.08,-14.3,1050.08,1050.08,59100,-1.34,1620,1796615000000,78224500
061830,1050.7,-13.68,1050.7,1050.7,16800,-1.29,1619,1794895000000,78165400
061825,1050.63,-13.75,1050.63,1050.63,173900,-1.29,1618,1794615000000,78148600
061820,1050.72,-13.66,1050.72,1050.72,110100,-1.28,1617,1790828000000,77974700
061815,1050.59,-13.79,1050.59,1050.59,37300,-1.3,1616,1788006000000,77864600
061810,1050.67,-13.71,1050.67,1050.67,2900,-1.29,1615,1787118000000,77827300
061805,1050.9,-13.48,1050.9,1050.9,79400,-1.27,1614,1787038000000,77824400
061800,1050.85,-13.53,1050.85,1050.85,46100,-1.27,1613,1785194000000,77745000
061755,1050.9,-13.48,1050.9,1050.9,90600,-1.27,1612,1784153000000,77698900
061750,1050.72,-13.66,1050.72,1050.72,14100,-1.28,1611,1782580000000,77608300
061745,1050.29,-14.09,1050.29,1050.29,37800,-1.32,1610,1782115000000,77594200
061740,1050.51,-13.87,1050.51,1050.51,11700,-1.3,1609,1781323000000,77556400
061735,1050.51,-13.87,1050.51,1050.51,16200,-1.3,1608,1781105000000,77544700
061730,1050.51,-13.87,1050.51,1050.51,20400,-1.3,1607,1780714000000,77528500
061725,1050.22,-14.16,1050.22,1050.22,30700,-1.33,1606,1780209000000,77508100
061720,1050.52,-13.86,1050.52,1050.52,33500,-1.3,1605,1779587000000,77477400
061715,1050.61,-13.77,1050.61,1050.61,25200,-1.29,1604,1778808000000,77443900
061710,1050.72,-13.66,1050.72,1050.72,4200,-1.28,1603,1777838000000,77418700
061705,1050.72,-13.66,1050.72,1050.72,30100,-1.28,1602,1777725000000,77414500
061700,1050.31,-14.07,1050.31,1050.31,2200,-1.32,1601,1776990000000,77384400
061655,1050.41,-13.97,1050.41,1050.41,8900,-1.31,1600,1776794000000,77382200
061650,1050.39,-13.99,1050.39,1050.39,10800,-1.31,1599,1776593000000,77373300
061645,1050.48,-13.9,1050.48,1050.48,26600,-1.31,1598,1776228000000,77362500
061640,1050.17,-14.21,1050.17,1050.17,94300,-1.34,1597,1775562000000,77335900
061635,1050.78,-13.6,1050.78,1050.78,4300,-1.28,1596,1773493000000,77241600
061630,1050.76,-13.62,1050.76,1050.76,41800,-1.28,1595,1773395000000,77237300
061625,1050.93,-13.45,1050.93,1050.93,4500,-1.26,1594,1772522000000,77195500
061620,1050.66,-13.72,1050.66,1050.66,12300,-1.29,1593,1772362000000,77191000
061615,1050.71,-13.67,1050.71,1050.71,7900,-1.28,1592,1772016000000,77178700
061610,1050.49,-13.89,1050.49,1050.49,11900,-1.3,1591,1771798000000,77170800
061605,1050.47,-13.91,1050.47,1050.47,10100,-1.31,1590,1771540000000,77158900
061600,1050.47,-13.91,1050.47,1050.47,28900,-1.31,1589,1771183000000,77148800
061555,1050.42,-13.96,1050.42,1050.42,31000,-1.31,1588,1770561000000,77119900
061550,1050.62,-13.76,1050.62,1050.62,7300,-1.29,1587,1769796000000,77088900
061545,1050.72,-13.66,1050.72,1050.72,37300,-1.28,1586,1769574000000,77081600
061540,1050.51,-13.87,1050.51,1050.51,38300,-1.3,1585,1768297000000,77044300
061535,1049.77,-14.61,1049.77,1049.77,29600,-1.37,1584,1767149000000,77006000
061530,1049.79,-14.59,1049.79,1049.79,12900,-1.37,1583,1766482000000,76976400
061525,1049.69,-14.69,1049.69,1049.69,12400,-1.38,1582,1766125000000,76963500
061520,1050.04,-14.34,1050.04,1050.04,15600,-1.35,1581,1765869000000,76951100
061515,1050.03,-14.35,1050.03,1050.03,82500,-1.35,1580,1765365000000,76935500
061510,1050.04,-14.34,1050.04,1050.04,112400,-1.35,1579,1763235000000,76853000
061505,1050.02,-14.36,1050.02,1050.02,13800,-1.35,1578,1760493000000,76740600
061500,1049.94,-14.44,1049.94,1049.94,117600,-1.36,1577,1760174000000,76726800
061455,1049.84,-14.54,1049.84,1049.84,2500,-1.37,1576,1757365000000,76609200
061450,1049.84,-14.54,1049.84,1049.84,30100,-1.37,1575,1757324000000,76606700
061445,1050.04,-14.34,1050.04,1050.04,12800,-1.35,1574,1756506000000,76576600
061440,1049.78,-14.6,1049.78,1049.78,27000,-1.37,1573,1756239000000,76563800
061435,1050.14,-14.24,1050.14,1050.14,16100,-1.34,1572,1755527000000,76536800
061430,1050.15,-14.23,1050.15,1050.15,4800,-1.34,1571,1755127000000,76520700
061425,1050.33,-14.05,1050.33,1050.33,6500,-1.32,1570,1754874000000,76515900
061420,1050.08,-14.3,1050.08,1050.08,21800,-1.34,1569,1754555000000,76509400
061415,1050.27,-14.11,1050.27,1050.27,17000,-1.33,1568,1754043000000,76487600
061410,1050.11,-14.27,1050.11,1050.11,5400,-1.34,1567,1753657000000,76470600
061405,1050.24,-14.14,1050.24,1050.24,41400,-1.33,1566,1753482000000,76465200
061400,1050.33,-14.05,1050.33,1050.33,26900,-1.32,1565,1752523000000,76423800
061355,1050.23,-14.15,1050.23,1050.23,13600,-1.33,1564,1751821000000,76396900
061350,1050.44,-13.94,1050.44,1050.44,1200,-1.31,1563,1751421000000,76383300
061345,1050.44,-13.94,1050.44,1050.44,8100,-1.31,1562,1751371000000,76382100
061340,1050.33,-14.05,1050.33,1050.33,2700,-1.32,1561,1751143000000,76374000
061335,1050.32,-14.06,1050.32,1050.32,194200,-1.32,1560,1751083000000,76371300
061330,1050.33,-14.05,1050.33,1050.33,23100,-1.32,1559,1746153000000,76177100
061325,1050.64,-13.74,1050.64,1050.64,62900,-1.29,1558,1745522000000,76154000
061320,1050.41,-13.97,1050.41,1050.41,181300,-1.31,1557,1744223000000,76091100
061315,1050.49,-13.89,1050.49,1050.49,48300,-1.3,1556,1740534000000,75909800
061310,1050.62,-13.76,1050.62,1050.62,132000,-1.29,1555,1739451000000,75861500
061305,1050.13,-14.25,1050.13,1050.13,14000,-1.34,1554,1736750000000,75729500
061300,1050.21,-14.17,1050.21,1050.21,12800,-1.33,1553,1736469000000,75715500
061255,1050.31,-14.07,1050.31,1050.31,9800,-1.32,1552,1736089000000,75702700
061250,1050.3,-14.08,1050.3,1050.3,6300,-1.32,1551,1735775000000,75692900
061245,1050.13,-14.25,1050.13,1050.13,50100,-1.34,1550,1735580000000,75686600
061240,1050.23,-14.15,1050.23,1050.23,67400,-1.33,1549,1734467000000,75636500
061235,1050.2,-14.18,1050.2,1050.2,53100,-1.33,1548,1732944000000,75569100
061230,1050.27,-14.11,1050.27,1050.27,104900,-1.33,1547,1731753000000,75516000
061225,1050.71,-13.67,1050.71,1050.71,166400,-1.28,1546,1729844000000,75411100
061220,1050.71,-13.67,1050.71,1050.71,70900,-1.28,1545,1726459000000,75244700
061215,1051.13,-13.25,1051.13,1051.13,34400,-1.24,1544,1724636000000,75173800
061210,1050.8,-13.58,1050.8,1050.8,51100,-1.28,1543,1723294000000,75139400
061205,1050.79,-13.59,1050.79,1050.79,65700,-1.28,1542,1721999000000,75088300
062025,1050.83,-13.55,1050.83,1050.83,11200,-1.27,1642,1817288000000,79050400
062050,1050.42,-13.96,1050.42,1050.42,25000,-1.31,1647,1821163000000,79213700
062045,1050.56,-13.82,1050.56,1050.56,52700,-1.3,1646,1820572000000,79188700
062040,1050.47,-13.91,1050.47,1050.47,54600,-1.31,1645,1819477000000,79136000
062035,1050.83,-13.55,1050.83,1050.83,12200,-1.27,1644,1818272000000,79081400
062030,1050.77,-13.61,1050.77,1050.77,18800,-1.28,1643,1817705000000,79069200
062120,1050.04,-14.34,1050.04,1050.04,8500,-1.35,1653,1827154000000,79443700
062115,1049.95,-14.43,1049.95,1049.95,25300,-1.36,1652,1826859000000,79435200
062110,1050.04,-14.34,1050.04,1050.04,74400,-1.35,1651,1825587000000,79409900
062105,1050.04,-14.34,1050.04,1050.04,49700,-1.35,1650,1823975000000,79335500
